,puesdo_id,real_id,title,categories,tags,description,is_live,view_count,like_count,channel_url,duration,average_rating,age_limit,webpage_url,rgb_by_frame,audio_by_frame
207,h9bX,X7H7Y0sL7s4,как пройти Каражан от Зелёного вредителя,['Gaming'],"['Виги', 'Вигиакс', 'Царьвиги', 'WoW', 'Warrior', 'DayZ', 'World Of Warcraft (Video Game)', 'Video Game (Industry)']","теперь я охрип:(
-----------------------------------------------
Большое спасибо за просмотр , действительно надеюсь, вам понравится это видео, и не забудьте НРАВИТСЯ , КОММЕНТАРИЙ , ПОДПИСКА ! : D
-----------------------------------------------
Стрим http://ru.twitch.tv/kingvigi
Мой вар http://eu.battle.net/wow/ru/character/%D1%87%D0%B5%D1%80%D0%BD%D1%8B%D0%B8-%D1%88%D1%80%D0%B0%D0%BC/%D0%92%D0%B8%D0%B3%D0%B8%D0%B0%D0%BA%D1%81/simple
Музыка https://www.youtube.com/user/MachinimaSound
License: https://machinimasound.com/license
Я в ВК https://vk.com/vigizxz
группа ВК http://vk.com/lifewarriorzxz

Моя партнерская программа VSP Group. Подключайся! https://youpartnerwsp.com/ru/join?59183",,2017.0,59.0,https://www.youtube.com/channel/UChs9mxe3IyFAu5FQWnfkB8A,484.0,,0.0,https://www.youtube.com/watch?v=X7H7Y0sL7s4,"[[  0.  73. 172. ... 141. 121. 135.]
 [  0.  73. 172. ... 141. 121. 135.]
 [ 45. 141. 187. ...  83. 127.  64.]
 ...
 [143.  79. 201. ... 224.  82.   0.]
 [147.  55. 146. ... 206.  73. 125.]
 [178.  35.  92. ...  73. 166.  75.]]","[[173.  27. 126. ... 133. 130. 187.]
 [154.  51. 112. ... 185.   0. 206.]
 [161.  87.  78. ... 206. 122. 116.]
 ...
 [101. 131. 103. ... 255.  48. 171.]
 [ 61. 158.  83. ... 255.   0. 147.]
 [ 43. 163.  39. ... 206.   0. 255.]]"
208,8cbX,yzMybcwHnBE,NASA | Keeping a Close Eye on Jakobshavn,['Science & Technology'],"['NASA', 'Goddard', 'GSFC', 'Ice bridge', 'Glacier', '\\Jefferson Beck\\']","Jakobshavn Glacier, one of the fastest moving glaciers in Greenland, has been the focus of IceBridge survey flights for five consecutive years. Here, images from an IceBridge mission on Apr. 4, 2013 and video footage from the 2012 Arctic campaign show this rapidly changing ice stream and how IceBridge is using its suite of airborne instruments to collect crucial data on ice movement and how much glaciers like Jakobshavn might contribute to future sea level rise.


This video is public domain and can be downloaded at: http://svs.gsfc.nasa.gov/vis/a010000/a011200/a011245/

Like our videos? Subscribe to NASA's Goddard Shorts HD podcast:
http://svs.gsfc.nasa.gov/vis/iTunes/f0004_index.html

Or find NASA Goddard Space Flight Center on Facebook:
http://www.facebook.com/NASA.GSFC

Or find us on Twitter:
http://twitter.com/NASAGoddard",,16111.0,236.0,https://www.youtube.com/channel/UCAY-SMFNfynqz1bdoaV8BeQ,122.0,,0.0,https://www.youtube.com/watch?v=yzMybcwHnBE,"[[  0.  72. 173. ... 142. 119. 137.]
 [126. 187. 120. ... 188.  51.   0.]
 [190. 130.  88. ... 255. 106.  43.]
 ...
 [ 81.  95. 163. ...  70. 126. 165.]
 [ 64. 110. 168. ... 122. 157. 178.]
 [ 75. 110. 173. ...  58. 196. 240.]]","[[133.  41. 121. ... 131. 173.   0.]
 [144.  35. 125. ...  57. 205.  64.]
 [120.  48. 128. ... 181. 120.  35.]
 ...
 [142.  52. 105. ... 145. 239.  56.]
 [142.  57. 122. ... 130. 154. 123.]
 [164.  42. 113. ... 189.  46.  84.]]"
209,AvbX,Q4dqpferD_M,El Cuero - Ain't No Love In This City No More,['Music'],[],MGP 14 Semifinale 3 - El Cuero - Ain't No Love In This City No More,,9952.0,37.0,https://www.youtube.com/channel/UCBevtY7fDYVEVkgWez2tAgA,204.0,,0.0,https://www.youtube.com/watch?v=Q4dqpferD_M,"[[ 24.  84. 105. ... 239.  77. 149.]
 [ 23.  83. 104. ... 241.  81. 153.]
 [ 23.  83. 104. ... 241.  82. 153.]
 ...
 [ 37.  86.  94. ... 229. 137. 141.]
 [ 37.  86.  94. ... 229. 136. 142.]
 [ 37.  86.  94. ... 229. 136. 142.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [146. 155. 184. ... 140. 130.  28.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
210,pqbX,kp6XfB_fjQ4,Valse ワルツ (Woodwind Trio 木管三重奏) PV,['Music'],"['木管三重奏', 'woodwind', 'trio', 'フルート', 'イングリッシュホルン', 'バスーン', 'flute', 'English', 'horn', 'bassoon', 'まほらが', 'Mahoraga', 'クラシック', '室内楽', 'classical', 'chamber', 'music']","和田昌昭：木管三重奏曲集 MASAAKI WADA: Works for Flute, English Horn and Bassoon, まほらが CD MHRGA001 プロモーションビデオ http://mahoraga.com",,3844.0,6.0,https://www.youtube.com/channel/UCdscVD70G7Gxtagp4wGwAMQ,202.0,,0.0,https://www.youtube.com/watch?v=kp6XfB_fjQ4,"[[111. 116.  34. ... 176. 127.  86.]
 [ 98. 121.  35. ... 179. 116.  88.]
 [ 98. 120.  35. ... 179. 116.  88.]
 ...
 [ 55.  53.  48. ...   4. 141. 105.]
 [ 62.  37.  60. ...   0.  92. 114.]
 [ 51.  41.  73. ...   9.  80. 122.]]","[[173.  27. 126. ... 133. 130. 187.]
 [150. 138. 142. ... 197. 154. 241.]
 [166. 100. 131. ...  66.   3. 255.]
 ...
 [165.  52. 140. ... 213. 130. 197.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
211,2gbX,N_7nLzLw3Bs,Alphabet Words - Kindergarten Learning Video,['Education'],"['Alphabet words', 'phonics', 'busy beavers', 'kid', 'kids', 'children', 'song', 'songs', 'English', 'abc', '123', 'ESL', 'EFL', 'preschool', 'kindergarten', 'toddler', 'education', 'learn', 'teach', 'teacher', 'classroom', 'autism', 'autistic', 'second language', 'kid songs', 'kids songs', 'animation', 'cartoon', 'online English', 'daycare', 'baby', 'babies', 'baby song', 'baby songs', '英語', 'フォニックス', '영어', 'school', 'English school', 'speak English']","Busy Beavers iPhone App: http://tinyurl.com/44doo3h
Website: http://BusyBeavers.com - Kids English Learning Resources - MP3s, Worksheets, Flash Cards, Games and more!

This video will help with basic phonics by providing two simple nouns to associate with each letter of the alphabet. Students are also introduced to the concept of speaking in FULL SENTENCES which is a fundamental principle of the Busy Beaver teaching method.
You can buy this video on a CD or DVD from our website shop,
or in the Busy Beavers App ""Jukebox""!",,3957371.0,1981.0,https://www.youtube.com/channel/UCbt63GNsB5wet6NO3dmhssA,217.0,,0.0,https://www.youtube.com/watch?v=N_7nLzLw3Bs,"[[ 51.  92.  38. ...  69. 166.  83.]
 [ 51.  92.  39. ...  68. 164.  83.]
 [ 50.  92.  37. ...  65. 162.  82.]
 ...
 [ 53.  90.  37. ...  70. 166.  69.]
 [ 53.  90.  37. ...  73. 169.  69.]
 [ 56.  89.  38. ...  69. 168.  71.]]","[[173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 ...
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]
 [173.  27. 126. ... 133. 130. 187.]]"
212,PDbX,ooZgu9vueDY,Trompettiste-fou.wmv,['Music'],"['Trompettiste', 'fou']",,,3790.0,2.0,https://www.youtube.com/channel/UCbPrGX5uaT7Dt8hPVALPh2A,186.0,,0.0,https://www.youtube.com/watch?v=ooZgu9vueDY,"[[  0.  72. 173. ... 142. 119. 137.]
 [ 88. 175. 188. ... 171. 139. 182.]
 [ 68. 162. 194. ... 129. 161. 136.]
 ...
 [ 65.  95. 255. ...   0. 255. 182.]
 [ 42.  73. 255. ... 105. 232. 152.]
 [ 73. 103. 194. ...  95. 147.  72.]]","[[123.  53. 192. ... 209.  77.  99.]
 [ 65. 124. 195. ... 255.  70.   0.]
 [ 74. 117. 209. ...  35.  80.  90.]
 ...
 [100. 187. 246. ...   0. 255. 155.]
 [ 97. 150. 215. ...   0. 183. 108.]
 [117. 160. 220. ...   0. 175.  20.]]"
213,04bX,aWfClhFt1cg,"Свободный Обзор ""Наруто Манга"" Выпуск 87 Глава 696",['Film & Animation'],"['Manga Naruto', 'Manga Fairy Tail', 'Manga Bleach', 'Manga One Piece', 'Обзор Манги', 'Обзор Наруто', 'Обзор Блич', 'Обзор Ван Пис', 'Обзор Хвост Фей', 'Переехал канал', 'Naruto (TV Program)', 'Fairy Tail (TV Program)', 'Bleach (manga)', 'Bleach (Japanese Band)', 'Наруто', 'Мадара', 'Саске', 'Ичиго', 'Луффи', 'Зорро', 'Fairy Tail (Comic Book Series)', 'Naruto (Comic Book Series)', 'Manga (Comic Book Genre)', 'Comics (Comic Book Genre)']","Моя страница в контакте: http://vk.com/flashpain
Моя группа в контакте: http://vk.com/freeviewanime
Получение партнерки на Ютубе https://youpartnerwsp.com/join?1264",,1581.0,24.0,https://www.youtube.com/channel/UCPINiT2IXqCwQtGOlXkeGKw,266.0,,0.0,https://www.youtube.com/watch?v=aWfClhFt1cg,"[[  0. 115. 150. ... 130. 144. 170.]
 [156. 104. 120. ...  39.  90.  96.]
 [156. 103. 117. ...  41.  89.  91.]
 ...
 [149. 109. 121. ...  55.  78. 115.]
 [154. 106. 124. ...  51.  78.  96.]
 [155. 105. 124. ...  49.  79.  94.]]","[[145.  44. 162. ... 185. 123. 171.]
 [ 90.  68. 153. ... 255. 156.   0.]
 [102.  81. 146. ...  63.   0. 145.]
 ...
 [109.  35. 172. ... 250.   0.  41.]
 [ 98.  45. 164. ... 165. 133. 134.]
 [ 94.  71. 191. ...  76.  95.  95.]]"
214,kDbX,4ydQ0aBiLxU,"How I found my sound: Kool Kojak (Flo Rida, Ke$ha, +more)",['Music'],"['Kool Koja', 'Propellerhead Software', 'Reason (Software)', 'Music making', 'Beatmaking', 'Hip Hop', 'Pop music', 'Flo Rida (Musical Artist)', 'Lukasz Gottwald (Record Producer)', 'Nicki Minaj (Musical Artist)', 'Kesha (Musical Artist)', 'Britney Spears (icon)', 'The Lorax (Film)', 'hip hop music', 'kesha lyrics', 'music production', 'popular song', 'popular songs', 'beat making', 'hip hop mix', 'pop music 2021']","Before he was Kool Kojak, Allan Grigg and his brother built their own drum set out of tape and pvc pipes and created their own recordings using their boombox. It was the start of a lifelong quest to make the hip hop sounds that inspired him from childhood. His tenacity led him to New York where he interned at legendary hip hop studios, saved for years to get his prized MPC drum machine, and made musical friendships that would lead to number one hit songs around the world.

Kool Kojak's success is no fluke. He works hard but he plays hard, not afraid to push himself into experimentation and find his own sound. His reputation and credits have led him to work with artists like Flo Rida, Nicki Minaj, Britney Spears, Ke$ha, and many many more.",,43843.0,529.0,https://www.youtube.com/channel/UCMtEmcNZCq0WZturHuwKWgw,349.0,,0.0,https://www.youtube.com/watch?v=4ydQ0aBiLxU,"[[  0.  72. 173. ... 142. 119. 137.]
 [ 48. 116. 112. ... 117.  63.  23.]
 [ 33. 159.  92. ... 158. 137.  73.]
 ...
 [156. 120. 130. ... 213. 233. 249.]
 [143. 135. 135. ... 230. 183. 255.]
 [ 47. 151.  91. ...  90. 211.  67.]]","[[120. 104.  76. ... 255.   0. 255.]
 [135.  87.  60. ...  92. 104. 203.]
 [178. 104.  39. ...  38. 116. 155.]
 ...
 [148.  49. 118. ... 155.  90. 147.]
 [176.  93.  77. ...  30. 119. 113.]
 [100.  53. 169. ... 255.  82.  32.]]"
215,hhbX,6S-gkQ4qdaY,1998 Harley-Davidson Fatboy For Sale,['Autos & Vehicles'],"['motorcycle', 'Harley-Davidson', 'Fatboy', 'For', 'Sale']","1998 Harley-Davidson Fatboy For Sale. Stock # 058120. Since 1996, American Motorcycle Trading Company is a family owned and operated business. http://cleanharleys.com - (888) 400-1151",,7528.0,24.0,https://www.youtube.com/channel/UCd59GjNE4ZwQ15dAElEmf5Q,200.0,,0.0,https://www.youtube.com/watch?v=6S-gkQ4qdaY,"[[ 79. 208.  79. ... 149.  85. 100.]
 [ 74. 215.  77. ... 119.  95. 127.]
 [ 82. 207.  86. ...  79.  92. 146.]
 ...
 [ 67. 211.  86. ... 117.  61. 107.]
 [ 65. 220.  85. ... 159. 144. 132.]
 [ 80. 208.  83. ... 160.  26. 122.]]","[[ 51.  93. 161. ...   0.   0.   0.]
 [ 34. 107. 123. ... 164.   0. 255.]
 [  6. 124.  91. ...  87.  86.  76.]
 ...
 [  0. 139. 131. ... 190.  60. 118.]
 [ 80.  70. 178. ... 115.  59.  19.]
 [ 73.  64. 144. ... 160.  82. 162.]]"
216,uFbX,4BYdN_vCoIo,Candy Crush Saga Level 548 ★★ NO BOOSTER,['Gaming'],"['Saga', 'Candy Crush', 'Crush', 'Candy', 'Candy Crush Saga']",Candy Crush Saga Level 546 - 560 Playlist ：http://youtu.be/XjiKjPkdCIk?list=PLt8q2YBHk8E12OAsud-2ZEJcYq6k9tLV1,,5580.0,6.0,https://www.youtube.com/channel/UCOmnv1dzlWkK9yCIb6rn_zg,225.0,,0.0,https://www.youtube.com/watch?v=4BYdN_vCoIo,"[[204.  65.  63. ... 121.  66. 216.]
 [ 96. 114. 100. ... 118.  87. 185.]
 [125.  87. 101. ... 160.  94. 164.]
 ...
 [131. 100.  46. ... 213.  87. 112.]
 [132. 100.  45. ... 212. 106. 108.]
 [129. 100.  47. ... 210.  89. 122.]]","[[158.  69. 134. ... 123.  48. 255.]
 [174.  48. 143. ... 255.  93. 246.]
 [163.  43. 122. ... 177.  54. 137.]
 ...
 [172.  24. 130. ... 157. 151. 168.]
 [172.  24. 130. ... 155. 150. 168.]
 [172.  25. 130. ... 160. 147. 192.]]"
217,bWbX,,,,,,,,,,,,,,"[[249. 136. 162. ... 136. 127. 133.]
 [253. 139. 161. ... 151. 157. 144.]
 [255. 136. 161. ... 116. 126. 140.]
 ...
 [181.  55. 148. ... 141. 183. 141.]
 [136.  24. 128. ... 138. 168. 169.]
 [149.  96. 134. ... 106. 165. 133.]]","[[116.  57. 193. ...  83. 249.  84.]
 [ 31.  65.  83. ...   0.  68.  22.]
 [ 95.  51. 152. ... 255.   0. 221.]
 ...
 [ 65.  41. 113. ...   0. 255.  62.]
 [ 67.  51. 115. ...   0. 222.  57.]
 [107.  47. 133. ...   0. 243.  44.]]"
218,gTbX,FuTc2ACv6V8,Resistance 3: TDM z komentarzem od yoshi7901.,['Gaming'],"['resistance 3', 'resistance 3 gameplay', 'team deathmatch', 'tdm', 'Yoshi7901', 'Yoshi', 'AUG', 'killstreak', 'Insomniac Games', 'video game', 'playstation 3']","Kanał autora: http://www.youtube.com/user/yoshi7901

Opis: Yoshi przedstawia wam gameplay z gry Resistance 3, która niedawno miała premierę na konsolę PlayStation 3.

Obejrzyj również:
World at War: Nazi Zombies od don_kacper cz. 1/2.
http://www.youtube.com/watch?v=6XAXG9HUNpc

Opis gry: 
Resistance 3 to czwarta gra w serii i jednocześnie trzecia produkcja tworzona przez studio Insomniac Games. Tym razem głównym bohaterem nie będzie Nathan Hale, znany z poprzednich dwóch gier. Jego miejsce zastąpi Joseph Capelli, wprowadzony w ""dwójce"". Chimery zawładnęły już Ziemią, a niedobitki ludzkości stanowią raczej dodatkowe zagrożenie niżeli pomoc - rzeczą normalną są już akty kanibalizmu, wynikające z głodu trapiącego każdego.",,3896.0,105.0,https://www.youtube.com/channel/UCZkR3Bi-bidrM-X9nS6OiEw,367.0,,0.0,https://www.youtube.com/watch?v=FuTc2ACv6V8,"[[  0.  85. 148. ... 124. 135. 133.]
 [154.  73. 141. ... 103.  93. 178.]
 [163.  63. 139. ...  80. 134. 162.]
 ...
 [180. 119. 100. ...  91.  76.  90.]
 [206. 121. 121. ...  90.  88.  75.]
 [255.  81.  90. ... 134.  19.  54.]]","[[122. 138.  70. ... 255. 202. 255.]
 [119.  61.  51. ...   0. 255. 169.]
 [118.  68.  59. ...  29.  77. 132.]
 ...
 [ 47.  39. 116. ... 162. 140. 205.]
 [  0. 140.  43. ...  50.   0.  70.]
 [  0. 153.  25. ...  41.  41. 230.]]"
219,3gbX,2Dloyoleyvw,Glove and Boots: We Wish You a Merry Christmas,['Entertainment'],"['Merry Christmas', 'Happy Kwanzaa', 'Happy Hanukkah', 'Santa Claus', 'Mario', 'Fafa', 'puppet web series', 'gorilla', 'puppets', 'puppet show', 'youtube puppets', 'gloveandboots', 'glove and boots']","Happy Holidays, everybody! 
Come visit us on facebook: http://facebook.com/gloveandboots

Subscribe: http://www.youtube.com/subscription_center?add_user=gloveandboots

If you like our puppet web series, visit: http://www.gloveandboots.com

#puppets #YouTubePuppets #Christmas",,117352.0,2413.0,https://www.youtube.com/channel/UC1qC39KQoTG6LqgL_YnjSSQ,137.0,,0.0,https://www.youtube.com/watch?v=2Dloyoleyvw,"[[204. 160. 153. ... 169. 217.   7.]
 [105. 124. 132. ...  96. 223. 112.]
 [130.  99. 117. ...  90.  64. 190.]
 ...
 [ 60. 110.  71. ... 166. 156. 219.]
 [ 59. 110.  71. ... 167. 155. 220.]
 [ 59. 110.  71. ... 167. 155. 220.]]","[[186.  98.  64. ... 170.  42. 251.]
 [194.  52. 135. ... 125. 129. 182.]
 [179.  55. 108. ...   0. 122.   0.]
 ...
 [ 72.  99. 120. ... 165. 222.  76.]
 [110.  36. 160. ... 255. 255.  96.]
 [173.  27. 126. ... 133. 130. 187.]]"
220,yGbX,zOpFnBqyNBE,Video aula matemática,['People & Blogs'],"['vestibular', 'grátis', 'passar', 'cicarelli', 'cds', 'dinheiro']",Vestibular,,36971.0,7.0,https://www.youtube.com/channel/UC8UySiPoe2szfgbJT4m8ojQ,413.0,,0.0,https://www.youtube.com/watch?v=zOpFnBqyNBE,"[[  0.   0. 134. ...  89. 124. 127.]
 [  0.   2. 139. ...  40. 129. 115.]
 [ 83. 108.  66. ... 148. 104.  59.]
 ...
 [  8.   0.  48. ... 116. 113.  94.]
 [  9.   0.  46. ... 136. 126.  98.]
 [  7.   0.  45. ... 155. 119.  89.]]","[[161.  59. 151. ... 246.  72.  85.]
 [140.  57. 155. ... 187.   0.  20.]
 [180.  78.  96. ...   0.  62. 208.]
 ...
 [ 97.  75. 209. ... 181. 179. 102.]
 [ 94.  60. 195. ... 199. 191. 255.]
 [ 93.  53. 200. ...   0. 220. 232.]]"
221,ScbX,JldCuRc2Ygg,Sonic Advance 3 No Emerald Walkthrough Part 14 (Finale),['Gaming'],"['Sonic', 'Advance', 'three', 'walk', 'through', 'walkthrough', 'lets', 'play', 'LP', 'sega', 'nintendo', 'GBA', 'Game', 'Boy', 'Gameboy', 'Gamecube', 'Cube', 'Player', 'narration', 'narrated', 'commentary', 'comedy', 'comedic', 'funny', 'joke', 'PkGam']","Part 14: Trilogy ending...
 
G-Mel 5 and Final Boss
 
This is it... The end of a era. No more Sonic Advance games. :( BUT I will be going back to the Genesis era to play Sonic 3-D Blast! Stay tuned for that!
 
Oh and make sure you grab your unlocked Cream for these bosses. ;)
 
Miniboss: G-Mel 5: OK, I really did make a mountain out of a molehill here, lol! This is WAY easier then I made it look. You already know how to dodge the older attacks he has and how to hit him.. so I'll just cover the new attacks. When he does the spiral missle attack, just jump between them from the edge of the screen. It's not as hard as you expect actually because you can see where the missles are going. When he does the aerial dash missle attack, all the missles go for you,.. Just spin dash away from them. Easy.
 
Boss: Egg Smasher: OK This is it! The FINAL boss! (for non-emerald collectors, lol!) From anywhere really, you can jump up with cream and throw Cheese at Eggman for a hit... That's it really, lol! Well, there are a few attacks to dodge. 
 
When he hovers his hands upwards... he's going to smash them down. stay on one of the middle platforms and be ready to spin dash to the opposite one if he is about to take down your platform. DO NOT attack Eggman when he is swinging his hands down... you may get hit down in the hole.
 
When his hands are off to the sides and he plays Pong with himself, you can just jump on the balls to get up to him and be away from the other balls to hit him with Cheese. Simple.
 
When he spins his hands with palms out to theleft and right sides, he's going to arm thrust you... This one... I am not sure how to dodge, lol! I think you have to spin dash jump out of the way... but I only got it to work a few times. :P

I don't think there's anything more to cover... If I remember something, I'll add it in.

This is a ""No Emerald"" walkthrough, meaning that I did not collect the Chaos Emeralds.
 
Enjoy!",,9238.0,14.0,https://www.youtube.com/channel/UCFWFVyGMIpDWDQy_YuvBcRA,329.0,,0.0,https://www.youtube.com/watch?v=JldCuRc2Ygg,"[[143.  70.  89. ... 185.  38. 104.]
 [106.  72.  95. ... 234.  24. 105.]
 [ 80. 117.  86. ... 135.   0.  58.]
 ...
 [140. 109.  61. ...  28. 151.  24.]
 [145.  36.  77. ...  19. 134.  59.]
 [148.  38.  84. ...  11.  90.  56.]]","[[ 46.  62. 182. ... 193.  20. 201.]
 [ 84.  78. 160. ...   9. 223.  95.]
 [ 94.  96. 123. ...   0.  30.  81.]
 ...
 [129.  71. 152. ...  68. 127. 180.]
 [ 92.  64. 165. ... 203. 144. 241.]
 [150.  81. 200. ... 114.  99. 171.]]"
222,uWbX,aclrIipgmno,カプセルＱミュージアム　恐竜発掘記２　トリケラトプス　triceratops　海洋堂,['Entertainment'],"['Dinosaur (Organism Classification)', 'Triceratops (Organism Classification)', 'ガチャガチャ', 'カプセル', '海洋堂', '恐竜', '発掘']","トレード希望
カプセルQ
日本の動物
東北
ウサギ夏毛
キタカブリ紫
東京
カワセミメス
シマヘビ
シマヘビ黒化
テナガカニムシ メス
ダイオウイカ

ペット大全
紀州犬 白
うさぎ白 パンダ
銭亀 色彩変異

エイリアン
1番 4番
アイアンマン
4番
ティラノサウルス
羽毛復元
頭骨
イカコレ スルメ以外

ＮＨＫ巨大イカ
マッコウクジラ
ＮＨＫサメ
ラブカ　カグラザメ

ハンティングトロフィー
イボイノシシ　アメリカンバイソン

ネイチャーオブジャパン
０１カワセミ　サンショウウオ　モリアオガエル
０２トキ　日本トカゲ

動画を見てダブりで欲しいものがありましたらメッセージよりトレード希望をお願いします",,4382.0,5.0,https://www.youtube.com/channel/UC9CM_YACoYVD616vTVrEQdw,299.0,,0.0,https://www.youtube.com/watch?v=aclrIipgmno,"[[113. 200.  82. ...  34. 166. 178.]
 [111. 203.  83. ...  48. 131. 216.]
 [113. 208.  78. ...  50. 124. 191.]
 ...
 [189. 168. 101. ... 255. 255.  88.]
 [195. 165. 101. ... 255. 255.  98.]
 [188. 169. 105. ... 255. 255. 122.]]","[[ 97.  75. 180. ... 115. 233. 189.]
 [ 57.  37. 167. ... 123.  77. 217.]
 [ 34.  49. 140. ...  89.  72. 166.]
 ...
 [ 54.  37. 164. ...   0. 209. 153.]
 [ 57.  32. 150. ...   0. 127.   0.]
 [ 48.  46. 126. ...   0.  15.  88.]]"
223,8ebX,mDXBk51O_A4,TECHNIQUE DU SOL STEVEN VALADE ET STEPHANE LAVALLEE,['Travel & Events'],"['stage', 'steven valade stephane lavallée kafig studio harmonic technique du sol']","Steven Valade et Stéphane Lavalée, danseurs de la compagnie Kafig ccn de creteil seront en stage du 24 au 28 frévrier au studio harmonic à Paris",,6388.0,55.0,https://www.youtube.com/channel/UCTv0twmVZnYDrDc08WX2qEA,294.0,,0.0,https://www.youtube.com/watch?v=mDXBk51O_A4,"[[  0.  18. 121. ...  79. 130. 110.]
 [  0.   8. 120. ... 145. 130. 116.]
 [  0.   7. 120. ... 133. 127. 194.]
 ...
 [  0.  57. 109. ... 177. 141. 116.]
 [  0.  82. 151. ... 128. 135. 144.]
 [  0.  82. 152. ... 128. 136. 144.]]","[[173.  87. 105. ... 210. 155.  38.]
 [152. 111.  99. ...  92. 164. 106.]
 [166. 117. 117. ... 227. 166.  45.]
 ...
 [145.  47. 106. ... 161. 153.  12.]
 [108.  50. 105. ... 132.  91.  70.]
 [118.  42. 107. ... 193.  74.   0.]]"
224,L4bX,uQnsASmkKr4,la nuova voliera,['Pets & Animals'],"['la', 'nuova', 'voliera']",,,2191.0,1.0,https://www.youtube.com/channel/UCDKXghTLyYeo-uLULLHvn_w,289.0,,0.0,https://www.youtube.com/watch?v=uQnsASmkKr4,"[[  0.  72. 173. ... 142. 119. 137.]
 [  0.  72. 173. ... 142. 119. 137.]
 [107. 120.  83. ... 255.  25.   0.]
 ...
 [187. 147. 118. ...  42. 135. 255.]
 [170. 136. 109. ...  47.  30. 255.]
 [  0.  72. 173. ... 142. 122. 137.]]","[[173.  27. 126. ... 133. 130. 187.]
 [ 92. 119. 190. ...   0. 141.   0.]
 [ 97.  99. 187. ...   0. 163.   0.]
 ...
 [ 94.  72. 168. ... 145. 164. 243.]
 [ 62.  80. 133. ... 255. 255.   0.]
 [ 65.  64. 165. ... 151. 176.   0.]]"
225,APbX,NP2E6Of_UZw,Megadeth - Black Swan cover guitar,['Music'],"['Megadeth', 'Black', 'Swan', 'Guitar', 'Cover']","This is my cover. Band: Megadeth, Album: United Abominations, Song: Black Swan. Tuning - standar E.",,1980.0,16.0,https://www.youtube.com/channel/UC_qqvINS3z8328rpT9YRFuQ,235.0,,0.0,https://www.youtube.com/watch?v=NP2E6Of_UZw,"[[106. 178. 213. ... 182.  95.  80.]
 [109. 179. 190. ... 137.  90. 107.]
 [ 78. 188. 198. ... 108. 242. 121.]
 ...
 [ 64. 192. 218. ... 200. 143. 117.]
 [ 58. 187. 183. ... 184. 111.  71.]
 [ 90. 163. 220. ... 144. 136. 104.]]","[[107. 100. 132. ... 180. 255. 152.]
 [160. 118. 193. ... 231.  37. 137.]
 [165. 197. 164. ... 255.   0. 255.]
 ...
 [ 93.  96. 161. ... 171. 163. 140.]
 [ 77.  99. 140. ...   0. 143. 133.]
 [ 51. 113. 141. ...  90. 135. 255.]]"
226,DKbX,,,,,,,,,,,,,,"[[ 59.  94.  82. ...  32. 111. 201.]
 [ 38.  71. 112. ... 116. 101. 110.]
 [ 45.  90. 115. ...  22.  92. 108.]
 ...
 [161.  34. 164. ...  65. 131. 153.]
 [168.  48. 151. ...  26. 135. 133.]
 [233.  37. 134. ...  60.  56.  67.]]","[[138.  79. 164. ... 223. 166. 194.]
 [ 44.  51. 149. ... 103.   6. 255.]
 [ 52.  52. 127. ... 125.  73. 146.]
 ...
 [ 93.  70. 159. ... 152. 119. 177.]
 [ 95.  93. 173. ... 116.  61. 160.]
 [ 59.  78. 153. ...  97. 178. 255.]]"
